Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,Feedback_ID,Rating_Producto,Rating_Logistica,Comentario_Texto,Recomienda_Marca,Ticket_Soporte_Abierto,Edad_Cliente,Satisfaccion_NPS,Utilidad_Dolares,SKU_Prefijo
TRX-14991,PROD-1482,14/12/2025,7,912.58,28.29,16.0,Perdido,Bogotá,Físico,Monitor,203.0,187.7,193.0,30.0,Sur,2026-01-19,FB-8734,5.0,4.0,sin comentario,NO,No,20.0,77.2,5045.870000000001,PROD-14
TRX-14992,PROD-2157,05/01/2026,5,1594.21,52.36,10.0,Entregado,Medellín,Físico,Laptop,151.0,560.87,279.0,3.0,Sur,2024-11-11,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,5114.340000000001,PROD-21
TRX-14993,PROD-1466,31/01/2026,6,441.06,32.78,18.0,Perdido,Barranquilla,Online,No Definido,998.0,50.04,237.0,5.0,Zona_franca,2025-10-07,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,2313.3399999999997,PROD-14
TRX-14994,PROD-1435,11/07/2025,3,1809.57,98.16,22.0,No especificado,Medellín,WhatsApp,No Definido,1289.0,475.36,237.0,10.0,Bod-ext-99,2025-12-24,FB-9756,3.0,4.0,no volvería,SIN RESPUESTA,No,46.0,74.2,3904.4700000000003,PROD-14
TRX-14995,PROD-3038,16/10/2025,6,1584.77,63.48,18.0,Perdido,Bogotá,App,Laptop,583.0,255.01,173.0,30.0,Norte,2024-05-17,FB-8019,3.0,4.0,dañado,SI,No,37.0,-43.4,7915.08,PROD-30
TRX-14996,PROD-1813,25/11/2024,7,672.91,44.96,3.0,En Camino,Bogotá,Físico,Accesorio,114.0,428.93,151.0,10.0,Norte,2024-11-08,FB-11746,3.0,4.0,excelente,Maybe,No,24.0,0.2,1662.8999999999996,PROD-18
TRX-14997,PROD-3494,12/06/2025,14,369.4,52.49,12.0,No especificado,Ventas_Web,App,Monitor,1294.0,512.29,186.0,30.0,Occidente,2024-09-17,FB-11323,1.0,5.0,dañado,Maybe,No,21.0,31.8,-2052.95,PROD-34
TRX-14998,PROD-1818,20/12/2025,8,566.27,14.36,10.0,Retrasado,Bogotá,Físico,Accesorio,1830.0,59.37,209.0,10.0,Zona_franca,2024-10-13,FB-8531,5.0,2.0,no volvería,Maybe,Sí,57.0,9.4,4040.8399999999997,PROD-18
TRX-14999,PROD-2077,20/01/2025,2,671.95,12.13,28.0,Devuelto,Medellín,Físico,Laptop,1742.0,1144.13,146.0,3.0,Bod-ext-99,2025-01-09,FB-8030,1.0,2.0,sin comentario,SIN RESPUESTA,Sí,48.0,88.3,-956.4900000000001,PROD-20
TRX-14999,PROD-2077,20/01/2025,2,671.95,12.13,28.0,Devuelto,Medellín,Físico,Laptop,1742.0,1144.13,146.0,3.0,Bod-ext-99,2025-01-09,FB-11783,1.0,4.0,lento,SIN RESPUESTA,Sí,24.0,-71.2,-956.4900000000001,PROD-20
TRX-15000,PROD-3142,27/06/2025,0,1118.3,61.31,15.0,Devuelto,Bogotá,WhatsApp,Laptop,1875.0,152.51,183.0,3.0,Zona_franca,2024-09-27,FB-9687,1.0,1.0,precio justo,SI,Sí,67.0,-64.1,-61.31,PROD-31
TRX-15001,PROD-1826,12/04/2025,2,102.27,53.64,16.0,Entregado,Bogotá,Físico,Smartphone,547.0,733.89,267.0,5.0,Norte,2024-05-24,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-1316.88,PROD-18
TRX-15002,PROD-2466,07/11/2024,14,1829.57,39.12,25.0,En Camino,Barranquilla,WhatsApp,Tablets,1469.0,342.6,255.0,5.0,Occidente,2025-03-31,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,20778.46,PROD-24
TRX-15003,PROD-3881,09/03/2025,6,206.36,58.78,9.0,Devuelto,Ventas_Web,Online,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-3374.5000000000005,PROD-38
TRX-15004,PROD-2678,11/12/2025,8,565.75,52.36,18.0,Entregado,Bucaramanga,WhatsApp,Laptop,33.0,1057.71,264.0,10.0,Norte,2024-12-24,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-3988.0400000000004,PROD-26
TRX-15005,PROD-2209,10/01/2025,5,227.48,11.9,13.0,Entregado,Bogotá,App,Monitor,863.0,610.87,289.0,5.0,Bod-ext-99,2024-12-22,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-1928.8500000000001,PROD-22
TRX-15006,PROD-1656,07/11/2024,14,520.78,94.68,24.0,Entregado,Bogotá,App,Smartphone,1254.0,120.13,142.0,5.0,Zona_franca,2025-09-11,FB-8698,4.0,2.0,dañado,NO,No,82.0,-40.8,5514.42,PROD-16
TRX-15007,PROD-1161,22/04/2025,1,1676.97,32.9,14.0,Devuelto,Cali,App,Laptop,811.0,1458.17,282.0,5.0,Bod-ext-99,2024-07-07,FB-9689,1.0,2.0,sin comentario,Maybe,Sí,58.0,25.6,185.89999999999995,PROD-11
TRX-15008,PROD-3245,20/10/2024,11,1234.2,11.82,19.0,Retrasado,Ventas_Web,App,Tablets,1535.0,164.01,188.0,3.0,Zona_franca,2025-07-30,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,11760.27,PROD-32
TRX-15009,PROD-3033,18/12/2024,1,462.37,21.1,14.0,Entregado,Barranquilla,WhatsApp,Tablets,707.0,184.88,211.0,5.0,Sur,2024-12-02,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,256.39,PROD-30
TRX-15010,PROD-1850,10/07/2025,10,1744.8,14.07,2.0,Perdido,Ventas_Web,WhatsApp,Smartphone,987.0,902.59,171.0,3.0,Sur,2024-12-12,FB-11276,4.0,2.0,sin comentario,SIN RESPUESTA,No,66.0,-86.1,8408.03,PROD-18
TRX-15011,PROD-3818,12/10/2025,9,1603.42,21.97,11.0,Retrasado,Medellín,Físico,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,FB-9088,5.0,2.0,no volvería,SIN RESPUESTA,Sí,52.0,94.1,7577.990000000001,PROD-38
TRX-15012,PROD-2968,26/02/2025,4,1509.76,44.59,26.0,Retrasado,Medellín,WhatsApp,Laptop,691.0,561.1,117.0,5.0,Zona_franca,2024-03-12,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,3750.0499999999997,PROD-29
TRX-15013,PROD-2354,14/06/2025,12,1696.79,75.11,8.0,Perdido,Medellín,App,Tablets,90.0,1387.78,124.0,0.0,Norte,2025-02-03,FB-8597,1.0,5.0,excelente,Maybe,No,52.0,-42.7,3633.009999999999,PROD-23
TRX-15014,PROD-1960,14/06/2025,10,1243.1,30.87,3.0,Devuelto,Barranquilla,WhatsApp,Laptop,1633.0,1125.87,114.0,10.0,Norte,2024-08-20,FB-10320,3.0,3.0,sin comentario,Maybe,Sí,83.0,-8.9,1141.4300000000012,PROD-19
TRX-15015,PROD-1011,14/10/2024,1,1007.86,46.41,15.0,Devuelto,Cali,Online,Smartphone,533.0,1444.16,133.0,5.0,Norte,2026-01-26,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-482.71000000000004,PROD-10
TRX-15016,PROD-1052,05/06/2025,11,754.13,52.36,13.0,En Camino,Bogotá,Online,Smartphone,377.0,1139.21,106.0,0.0,Occidente,2025-07-14,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-4288.240000000001,PROD-10
TRX-15017,PROD-3751,01/04/2025,8,455.29,93.23,8.0,Devuelto,Medellín,Online,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-2522.75,PROD-37
TRX-15018,PROD-1364,16/12/2025,2,1119.25,33.1,13.0,En Camino,Barranquilla,App,Smartphone,1140.0,342.22,195.0,5.0,Bod-ext-99,2024-07-03,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,1520.96,PROD-13
TRX-15019,PROD-1452,30/12/2025,12,1780.09,80.5,16.0,Entregado,Ventas_Web,Online,Laptop,1761.0,519.12,163.0,5.0,Occidente,2024-07-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,15051.139999999998,PROD-14
TRX-15020,PROD-3351,12/05/2025,2,1192.02,19.99,22.0,Devuelto,Ventas_Web,Físico,Monitor,1311.0,1084.81,298.0,5.0,Norte,2024-04-17,FB-9888,4.0,4.0,sin comentario,SI,No,40.0,-50.7,194.43000000000006,PROD-33
TRX-15021,PROD-3740,27/03/2025,1,1840.02,21.94,1.0,Devuelto,Cali,Online,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,1059.1,PROD-37
TRX-15022,PROD-3023,14/08/2025,1,720.27,48.33,2.0,Perdido,Bogotá,App,Laptop,1892.0,1002.02,201.0,10.0,Occidente,2024-12-31,FB-9637,4.0,3.0,lento,SIN RESPUESTA,Sí,29.0,-75.2,-330.08,PROD-30
TRX-15023,PROD-1610,24/03/2025,9,1393.32,27.24,13.0,Entregado,Ventas_Web,Físico,Monitor,1199.0,479.67,230.0,3.0,Bod-ext-99,2025-12-21,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,8195.609999999999,PROD-16
TRX-15024,PROD-1368,24/10/2025,13,1300.84,90.79,29.0,No especificado,Bogotá,Online,Smartphone,1714.0,856.48,258.0,5.0,Occidente,2025-09-04,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,5685.8899999999985,PROD-13
TRX-15025,PROD-3095,16/01/2026,1,1344.16,9.82,14.0,No especificado,Medellín,WhatsApp,Smartphone,608.0,995.81,186.0,5.0,Norte,2024-04-05,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,338.53000000000014,PROD-30
TRX-15026,PROD-1307,30/10/2025,6,1293.63,61.74,2.0,En Camino,Bogotá,WhatsApp,Tablets,1236.0,1141.08,225.0,10.0,Zona_franca,2024-11-13,FB-8126,2.0,5.0,sin comentario,SIN RESPUESTA,Sí,74.0,-82.8,853.5600000000011,PROD-13
TRX-15027,PROD-3963,29/12/2025,12,451.09,62.4,16.0,Entregado,Bogotá,App,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-3757.0800000000004,PROD-39
TRX-15028,PROD-3963,13/11/2025,7,295.75,52.36,14.0,No especificado,Bucaramanga,App,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,FB-11832,4.0,2.0,no volvería,NO,Sí,18.0,26.4,-3294.9700000000007,PROD-39
TRX-15029,PROD-1414,12/04/2025,4,1957.47,11.27,7.0,Retrasado,Barranquilla,App,Smartphone,1716.0,90.39,265.0,3.0,Zona_franca,2024-03-23,FB-10619,1.0,2.0,sin comentario,SIN RESPUESTA,Sí,56.0,-55.9,7457.049999999999,PROD-14
TRX-15030,PROD-2048,26/11/2024,5,100.14,74.59,22.0,Perdido,Bogotá,Físico,Monitor,1008.0,1396.77,169.0,30.0,Sur,2025-05-14,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-6557.740000000001,PROD-20
TRX-15031,PROD-3639,10/12/2025,4,940.8,49.55,14.0,Retrasado,Medellín,App,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,677.7299999999998,PROD-36
TRX-15032,PROD-1946,23/10/2025,4,855.91,73.69,18.0,No especificado,Ventas_Web,Online,Monitor,1048.0,502.49,223.0,5.0,Norte,2025-11-03,FB-11065,1.0,2.0,dañado,SIN RESPUESTA,Sí,77.0,-92.4,1339.9899999999998,PROD-19
TRX-15033,PROD-2870,04/11/2024,10,726.44,83.56,17.0,En Camino,Bogotá,Online,Smartphone,1692.0,1080.01,288.0,30.0,Sur,2025-08-04,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-3619.2599999999998,PROD-28
TRX-15034,PROD-2212,01/05/2025,1,1566.15,35.68,5.0,Devuelto,Barranquilla,WhatsApp,Tablets,1400.0,482.07,243.0,30.0,Occidente,2025-08-31,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,1048.4,PROD-22
TRX-15035,PROD-2081,09/10/2024,6,1493.25,51.03,11.0,Devuelto,Bogotá,WhatsApp,Monitor,211.0,1293.42,243.0,5.0,Norte,2024-07-20,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,1147.9499999999996,PROD-20
TRX-15036,PROD-2901,12/08/2025,14,1811.4,29.77,18.0,Devuelto,Bogotá,Online,Monitor,567.0,669.0,110.0,5.0,Sur,2024-03-18,FB-10135,4.0,3.0,excelente,Maybe,No,28.0,48.2,15963.830000000002,PROD-29
TRX-15036,PROD-2901,12/08/2025,14,1811.4,29.77,18.0,Devuelto,Bogotá,Online,Monitor,567.0,669.0,110.0,5.0,Sur,2024-03-18,FB-10683,5.0,4.0,sin comentario,Maybe,Sí,83.0,-67.0,15963.830000000002,PROD-29
TRX-15037,PROD-1205,04/07/2025,10,797.02,24.14,16.0,En Camino,Cali,WhatsApp,Monitor,1309.0,1140.98,145.0,10.0,Sur,2025-09-10,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-3463.7399999999993,PROD-12
TRX-15038,PROD-1408,24/03/2025,14,1132.72,5.06,26.0,Retrasado,Bogotá,App,Accesorio,1221.0,1396.85,145.0,0.0,Zona_franca,2025-11-08,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-3702.879999999998,PROD-14
TRX-15039,PROD-1715,18/10/2025,10,1785.69,96.54,10.0,En Camino,Medellín,App,No Definido,817.0,228.76,114.0,10.0,Norte,2025-11-19,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,15472.76,PROD-17
TRX-15040,PROD-1161,05/11/2024,7,1987.76,52.36,6.0,En Camino,Medellín,Online,Laptop,811.0,1458.17,282.0,5.0,Bod-ext-99,2024-07-07,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,3654.769999999999,PROD-11
TRX-15041,PROD-2190,27/12/2025,7,1938.9,46.89,14.0,Retrasado,Cali,Físico,Smartphone,1971.0,982.05,176.0,5.0,Bod-ext-99,2025-06-15,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,6651.060000000001,PROD-21
TRX-15042,PROD-2475,16/10/2025,8,1438.51,6.24,2.0,No especificado,Ventas_Web,Físico,No Definido,987.0,944.1,175.0,5.0,Sur,2024-07-08,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,3949.04,PROD-24
TRX-15043,PROD-3772,29/03/2025,7,295.02,5.85,29.0,Devuelto,Bogotá,Físico,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,FB-9113,5.0,5.0,no volvería,SI,Sí,19.0,53.5,-3253.5700000000006,PROD-37
TRX-15044,PROD-2280,17/10/2025,6,56.14,32.39,27.0,Perdido,Barranquilla,WhatsApp,Tablets,948.0,363.25,113.0,30.0,Norte,2025-07-06,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-1875.05,PROD-22
TRX-15045,PROD-2744,17/01/2026,12,1652.18,6.32,9.0,En Camino,Bucaramanga,Físico,Laptop,1608.0,1088.18,276.0,0.0,Norte,2025-04-08,FB-9166,1.0,3.0,precio justo,Maybe,No,53.0,-26.7,6761.68,PROD-27
TRX-15046,PROD-1474,12/06/2025,8,1683.47,40.58,28.0,En Camino,Medellín,App,Smartphone,492.0,870.33,136.0,30.0,Occidente,2025-06-26,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,6464.54,PROD-14
TRX-15047,PROD-1389,15/03/2025,3,1495.26,10.98,13.0,Retrasado,Medellín,Físico,Laptop,1771.0,1039.67,177.0,5.0,Bod-ext-99,2025-05-23,FB-9176,2.0,5.0,precio justo,SIN RESPUESTA,Sí,53.0,35.6,1355.7899999999995,PROD-13
TRX-15048,PROD-1187,07/12/2025,9,567.05,8.73,21.0,No especificado,Bucaramanga,Online,Smartphone,1032.0,277.38,151.0,0.0,Bod-ext-99,2024-05-15,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,2598.2999999999997,PROD-11
TRX-15049,PROD-1039,15/11/2024,3,1283.24,68.59,23.0,Perdido,Bogotá,WhatsApp,Smartphone,1901.0,590.14,231.0,5.0,Zona_franca,2025-05-05,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,2010.7100000000003,PROD-10
TRX-15050,PROD-1566,30/04/2025,4,639.33,91.15,20.0,En Camino,Bogotá,App,Tablets,1389.0,139.95,238.0,5.0,Norte,2025-06-30,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,1906.3700000000001,PROD-15
TRX-15051,PROD-3717,07/11/2024,13,906.79,43.89,12.0,Entregado,Bogotá,App,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,FB-8896,5.0,3.0,dañado,Maybe,No,69.0,13.9,1877.6400000000006,PROD-37
TRX-15052,PROD-3650,21/10/2025,10,771.05,52.36,2.0,Perdido,Cali,Online,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,68.33999999999982,PROD-36
TRX-15053,PROD-1698,09/06/2025,14,1828.14,84.49,3.0,En Camino,Ventas_Web,WhatsApp,Tablets,475.0,870.73,157.0,5.0,Norte,2024-12-28,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,13319.250000000002,PROD-16
TRX-15054,PROD-2346,05/04/2025,6,475.97,7.78,13.0,Perdido,Medellín,Online,Smartphone,491.0,822.08,208.0,10.0,Sur,2024-06-24,FB-9756,1.0,5.0,dañado,SIN RESPUESTA,Sí,26.0,16.5,-2084.4400000000005,PROD-23
TRX-15055,PROD-2464,05/11/2025,12,1159.45,78.88,21.0,No especificado,Medellín,Físico,Smartphone,1526.0,240.37,109.0,0.0,Bod-ext-99,2025-01-11,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,10950.080000000002,PROD-24
TRX-15056,PROD-2792,06/01/2026,14,728.35,10.97,1.0,Entregado,Barranquilla,WhatsApp,Smartphone,1141.0,1055.4,291.0,0.0,Sur,2024-03-27,FB-10382,3.0,4.0,precio justo,NO,Sí,71.0,10.7,-4589.670000000003,PROD-27
TRX-15057,PROD-3546,04/09/2025,12,1329.51,84.65,28.0,Entregado,Ventas_Web,WhatsApp,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,FB-8443,1.0,1.0,lento,SIN RESPUESTA,Sí,39.0,79.7,6761.709999999999,PROD-35
TRX-15058,PROD-2098,28/12/2025,8,1133.48,88.82,20.0,Perdido,Medellín,App,Laptop,1275.0,472.47,267.0,10.0,Occidente,2025-02-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,5199.26,PROD-20
TRX-15059,PROD-1380,22/11/2024,3,1848.72,79.67,29.0,Devuelto,Medellín,Físico,No Definido,1685.0,199.12,286.0,10.0,Zona_franca,2025-10-04,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,4869.13,PROD-13
TRX-15060,PROD-2526,07/03/2025,13,212.21,82.97,4.0,Perdido,Bogotá,Físico,Smartphone,1501.0,367.22,208.0,5.0,Occidente,2024-03-09,FB-8073,3.0,1.0,no volvería,SI,Sí,76.0,61.5,-2098.1000000000004,PROD-25
TRX-15060,PROD-2526,07/03/2025,13,212.21,82.97,4.0,Perdido,Bogotá,Físico,Smartphone,1501.0,367.22,208.0,5.0,Occidente,2024-03-09,FB-8986,2.0,5.0,sin comentario,SI,No,46.0,-53.6,-2098.1000000000004,PROD-25
TRX-15060,PROD-2526,07/03/2025,13,212.21,82.97,4.0,Perdido,Bogotá,Físico,Smartphone,1501.0,367.22,208.0,5.0,Occidente,2024-03-09,FB-9389,2.0,1.0,lento,NO,No,79.0,55.3,-2098.1000000000004,PROD-25
TRX-15061,PROD-2403,01/03/2025,10,449.08,58.34,18.0,Retrasado,Barranquilla,App,Laptop,995.0,886.37,126.0,5.0,Sur,2025-12-02,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-4431.240000000001,PROD-24
TRX-15062,PROD-1749,20/02/2025,6,1535.03,30.16,25.0,Devuelto,Ventas_Web,Online,Tablets,1744.0,155.47,248.0,30.0,Norte,2024-09-10,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,8247.2,PROD-17
TRX-15063,PROD-1466,11/01/2025,5,743.89,66.11,13.0,No especificado,Ventas_Web,App,No Definido,998.0,50.04,237.0,5.0,Zona_franca,2025-10-07,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,3403.14,PROD-14
TRX-15064,PROD-2641,23/01/2026,5,339.91,52.36,6.0,Entregado,Bogotá,Online,Laptop,578.0,169.73,238.0,5.0,Norte,2026-01-31,FB-10365,5.0,1.0,precio justo,NO,Sí,56.0,-61.8,798.5400000000002,PROD-26
TRX-15065,PROD-2639,29/10/2024,5,1011.61,46.76,25.0,Devuelto,Medellín,Online,Tablets,276.0,129.7,209.0,30.0,Occidente,2025-10-09,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,4362.79,PROD-26
TRX-15066,PROD-2869,25/09/2024,9,1307.76,5.51,6.0,Entregado,Barranquilla,WhatsApp,Tablets,1107.0,1260.71,184.0,5.0,Sur,2025-05-28,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,417.94000000000074,PROD-28
TRX-15067,PROD-2113,18/01/2026,13,99.21,50.3,15.0,Entregado,Bogotá,Físico,Smartphone,1750.0,227.62,137.0,30.0,Norte,2025-07-11,FB-11240,5.0,4.0,no volvería,SI,Sí,20.0,-12.0,-1719.6299999999999,PROD-21
TRX-15068,PROD-2579,05/10/2024,7,590.33,66.86,18.0,Entregado,Bogotá,Físico,Smartphone,1882.0,1459.18,192.0,5.0,Zona_franca,2024-09-10,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-6148.8099999999995,PROD-25
TRX-15069,PROD-3825,03/03/2025,12,1620.75,6.32,17.0,Retrasado,Barranquilla,Físico,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,10334.92,PROD-38
TRX-15070,PROD-2958,01/09/2025,9,1045.29,64.03,14.0,Retrasado,Medellín,App,Monitor,339.0,556.94,280.0,5.0,Norte,2025-06-03,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,4331.12,PROD-29
TRX-15071,PROD-2727,15/12/2025,9,80.4,66.99,4.0,En Camino,Ventas_Web,App,Laptop,155.0,1117.89,240.0,5.0,Occidente,2024-07-04,FB-10439,2.0,3.0,sin comentario,Maybe,Sí,40.0,63.4,-9404.4,PROD-27
TRX-15072,PROD-3657,20/08/2025,13,571.08,20.02,29.0,No especificado,Bucaramanga,Online,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-2462.719999999999,PROD-36
TRX-15073,PROD-1683,13/06/2025,14,1281.89,45.95,1.0,Retrasado,Medellín,Online,Accesorio,1354.0,286.88,285.0,10.0,Sur,2024-12-13,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,13884.190000000002,PROD-16
TRX-15074,PROD-1463,14/12/2024,6,406.73,96.61,8.0,No especificado,Medellín,App,Laptop,771.0,1106.96,276.0,0.0,Norte,2025-05-27,FB-8044,4.0,5.0,sin comentario,SIN RESPUESTA,Sí,45.0,-81.5,-4297.99,PROD-14
TRX-15075,PROD-1542,14/06/2025,14,1656.51,89.0,11.0,Entregado,Bogotá,WhatsApp,Smartphone,578.0,979.4,206.0,5.0,Norte,2025-10-11,FB-8774,2.0,4.0,lento,SI,No,39.0,-80.0,9390.539999999999,PROD-15
TRX-15076,PROD-3851,08/11/2025,6,1356.39,52.36,13.0,No especificado,Bogotá,App,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,3532.1,PROD-38
TRX-15077,PROD-3975,22/08/2025,4,948.04,44.03,17.0,Perdido,Bucaramanga,Online,Otro/Desconocido,0.0,758.98,0.0,0.0,BODEGA_DESCONOCIDA,1900-01-01,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,712.2099999999998,PROD-39
TRX-15078,PROD-1240,07/10/2025,8,1832.09,38.24,21.0,No especificado,Bogotá,WhatsApp,Tablets,438.0,87.37,121.0,30.0,Norte,2025-11-28,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,13919.519999999999,PROD-12
TRX-15079,PROD-1652,29/04/2025,14,789.68,16.79,14.0,Devuelto,Ventas_Web,Online,Smartphone,1603.0,1358.48,206.0,5.0,Occidente,2024-09-03,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-7979.9900000000025,PROD-16
TRX-15080,PROD-1424,15/02/2025,2,477.8,8.34,25.0,Perdido,Medellín,App,No Definido,1816.0,886.48,198.0,5.0,Occidente,2025-06-29,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,-825.7,PROD-14
TRX-15081,PROD-2704,17/07/2025,5,1326.19,33.26,17.0,Entregado,Medellín,Físico,Smartphone,1299.0,1301.98,217.0,0.0,Norte,2024-08-10,FB-10092,5.0,4.0,sin comentario,NO,Sí,74.0,-74.9,87.7900000000011,PROD-27
TRX-15082,PROD-3419,16/07/2025,1,1150.86,94.33,20.0,Perdido,Barranquilla,WhatsApp,Accesorio,355.0,233.62,139.0,5.0,Sur,2026-01-09,No Encuestado,0.0,0.0,Sin Registro,Sin Registro,Sin Registro,50.0,0.0,822.9099999999999,PROD-34
