SKU_ID,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision
PROD-3100,smart-phone,,1368.87,111,nan,norte,2024-05-15
PROD-3101,Monitores,491.0,440.96,164,10,Norte,2025-05-28
PROD-3102,Monitores,1205.0,1238.53,172,25-30 días,Sur,2024-08-29
PROD-3103,Tablets,333.0,1499.06,230,25-30 días,Occidente,2025-12-29
PROD-3104,???,143.0,356.58,214,3,Sur,2025-06-18
PROD-3105,???,1845.0,434.5,236,25-30 días,ZONA_FRANCA,2024-06-26
PROD-3106,Smartphones,681.0,1011.15,205,3,BOD-EXT-99,2024-12-29
PROD-3107,Smartphones,634.0,1449.9,278,3,Sur,2024-06-27
PROD-3108,smart-phone,31.0,1377.93,115,Inmediato,Sur,2024-07-11
PROD-3109,LAPTOP,481.0,779.17,177,Inmediato,Sur,2025-06-26
PROD-3110,Accesorios,1933.0,1202.91,224,Inmediato,Norte,2025-01-26
PROD-3111,Monitores,170.0,246.83,230,5,norte,2024-08-22
PROD-3112,LAPTOP,584.0,1467.29,251,Inmediato,Sur,2025-11-18
PROD-3113,Laptops,1719.0,1448.31,240,3,Sur,2024-05-24
PROD-3114,Monitores,1824.0,287.41,229,nan,ZONA_FRANCA,2025-09-18
PROD-3115,LAPTOP,-48.0,484.16,298,nan,ZONA_FRANCA,2025-11-19
PROD-3116,Monitores,1667.0,195.22,211,10,Occidente,2025-05-23
PROD-3117,Accesorios,155.0,443.99,226,Inmediato,Occidente,2026-01-14
PROD-3118,Laptops,1805.0,1233.14,120,nan,ZONA_FRANCA,2025-12-20
PROD-3119,???,-11.0,598.56,246,Inmediato,norte,2025-12-13
PROD-3120,???,593.0,178.18,188,10,Occidente,2024-09-04
PROD-3121,Accesorios,1480.0,546.23,146,nan,BOD-EXT-99,2024-07-10
PROD-3122,smart-phone,1857.0,1473.01,249,3,BOD-EXT-99,2024-07-05
PROD-3123,Laptops,847.0,963.04,260,5,norte,2024-06-29
PROD-3124,Tablets,1035.0,653.43,259,Inmediato,ZONA_FRANCA,2025-04-04
PROD-3125,LAPTOP,,291.48,291,nan,Occidente,2025-09-12
PROD-3126,Laptops,1229.0,1479.96,184,nan,Sur,2025-07-14
PROD-3127,smart-phone,620.0,1240.23,266,10,ZONA_FRANCA,2025-07-09
PROD-3128,smart-phone,1455.0,458.14,227,3,Occidente,2024-12-13
PROD-3129,Accesorios,668.0,151.6,171,25-30 días,norte,2025-06-25
PROD-3130,Monitores,1021.0,132.11,141,nan,BOD-EXT-99,2025-02-04
PROD-3131,Laptops,1905.0,224.55,108,5,norte,2025-11-12
PROD-3132,LAPTOP,1109.0,892.11,124,10,Occidente,2024-07-18
PROD-3133,Laptops,199.0,1396.71,101,nan,norte,2025-04-22
PROD-3134,Smartphones,1842.0,770.28,118,nan,Occidente,2025-01-28
PROD-3135,Monitores,1803.0,1272.27,119,10,Occidente,2024-09-27
PROD-3136,LAPTOP,1453.0,696.54,169,10,norte,2025-02-20
PROD-3137,???,1184.0,1077.45,116,Inmediato,Norte,2025-07-12
PROD-3138,LAPTOP,-7.0,1111.22,223,nan,Sur,2026-01-07
PROD-3139,Tablets,532.0,302.25,188,25-30 días,ZONA_FRANCA,2024-07-28
PROD-3140,Accesorios,1238.0,573.76,295,5,BOD-EXT-99,2025-11-24
PROD-3141,Tablets,169.0,974.09,193,3,Sur,2024-09-03
PROD-3142,LAPTOP,1875.0,152.51,183,3,ZONA_FRANCA,2024-09-27
PROD-3143,Monitores,940.0,574.23,230,25-30 días,ZONA_FRANCA,2025-06-06
PROD-3144,Laptops,1762.0,825.46,186,10,BOD-EXT-99,2025-02-05
PROD-3145,???,807.0,1494.53,150,10,Sur,2024-11-17
PROD-3146,Laptops,753.0,738.07,181,10,BOD-EXT-99,2026-01-01
PROD-3147,Monitores,439.0,1233.28,253,nan,Occidente,2024-05-13
PROD-3148,LAPTOP,1730.0,676.5,283,10,BOD-EXT-99,2024-06-09
PROD-3149,smart-phone,1443.0,1204.77,291,10,norte,2024-03-13
PROD-3150,Laptops,,913.35,107,nan,Norte,2024-04-15
PROD-3151,smart-phone,1655.0,1335.56,264,nan,Norte,2025-03-16
PROD-3152,Laptops,3.0,645.87,220,25-30 días,Norte,2025-02-22
PROD-3153,Laptops,565.0,926.24,254,Inmediato,Sur,2024-08-14
PROD-3154,???,1032.0,963.53,272,nan,Sur,2025-02-11
PROD-3155,Accesorios,1798.0,655.21,103,5,Occidente,2024-10-18
PROD-3156,Accesorios,904.0,259.25,185,10,Norte,2025-10-19
PROD-3157,Smartphones,1579.0,185.66,227,Inmediato,Occidente,2025-03-16
PROD-3158,Tablets,599.0,74.17,209,3,Norte,2024-07-09
PROD-3159,Monitores,344.0,1316.62,198,25-30 días,Sur,2024-08-23
PROD-3160,Monitores,1309.0,392.89,136,Inmediato,norte,2024-09-15
PROD-3161,Monitores,320.0,356.68,170,nan,norte,2025-11-08
PROD-3162,Smartphones,807.0,1117.25,132,10,norte,2025-06-11
PROD-3163,Accesorios,740.0,514.02,130,10,BOD-EXT-99,2025-05-14
PROD-3164,LAPTOP,607.0,783.76,282,10,norte,2026-01-26
PROD-3165,smart-phone,1342.0,285.64,224,Inmediato,ZONA_FRANCA,2024-09-25
PROD-3166,???,333.0,1441.63,111,10,Norte,2025-04-18
PROD-3167,smart-phone,188.0,1284.79,110,nan,norte,2024-07-11
PROD-3168,LAPTOP,144.0,1302.49,187,Inmediato,ZONA_FRANCA,2024-04-15
PROD-3169,???,1102.0,639.82,171,10,ZONA_FRANCA,2024-07-27
PROD-3170,Smartphones,1965.0,1155.42,131,3,ZONA_FRANCA,2025-02-16
PROD-3171,LAPTOP,105.0,258.62,156,3,Occidente,2025-07-16
PROD-3172,Monitores,872.0,62.5,265,5,Occidente,2024-03-17
PROD-3173,Tablets,1559.0,78.96,287,10,ZONA_FRANCA,2025-03-03
PROD-3174,Laptops,924.0,900.57,185,10,BOD-EXT-99,2024-06-04
PROD-3175,smart-phone,,710.32,118,Inmediato,norte,2025-06-29
PROD-3176,Accesorios,1180.0,801.12,215,Inmediato,Norte,2024-05-19
PROD-3177,Accesorios,1764.0,60.82,283,10,BOD-EXT-99,2025-02-13
PROD-3178,Smartphones,787.0,662.9,113,5,Sur,2024-03-11
PROD-3179,???,1957.0,1091.2,132,10,Occidente,2024-03-28
PROD-3180,Accesorios,1313.0,691.91,109,nan,norte,2024-05-11
PROD-3181,Monitores,153.0,1111.72,179,Inmediato,norte,2025-03-13
PROD-3182,smart-phone,110.0,387.88,291,10,Sur,2025-06-18
PROD-3183,LAPTOP,341.0,1229.06,163,Inmediato,Sur,2025-09-09
PROD-3184,Monitores,718.0,903.23,289,10,norte,2025-03-30
PROD-3185,Smartphones,1043.0,355.61,167,25-30 días,Sur,2024-04-18
PROD-3186,Monitores,354.0,393.24,191,Inmediato,norte,2024-05-08
PROD-3187,LAPTOP,557.0,960.64,224,5,BOD-EXT-99,2025-04-22
PROD-3188,Tablets,1564.0,1253.41,270,25-30 días,Sur,2025-01-05
PROD-3189,Smartphones,1490.0,652.66,179,nan,BOD-EXT-99,2025-02-06
PROD-3190,Tablets,1787.0,424.54,158,10,BOD-EXT-99,2025-08-20
PROD-3191,Laptops,639.0,1307.17,279,nan,Sur,2024-06-30
PROD-3192,Tablets,1190.0,1020.44,196,Inmediato,norte,2025-06-22
PROD-3193,Laptops,315.0,699.72,118,25-30 días,ZONA_FRANCA,2025-09-30
PROD-3194,Laptops,1672.0,757.46,248,nan,norte,2025-02-22
PROD-3195,Tablets,404.0,346.17,121,5,Norte,2024-08-26
PROD-3196,Smartphones,53.0,958.86,108,Inmediato,Sur,2025-12-11
PROD-3197,???,26.0,570.18,108,25-30 días,Occidente,2025-09-25
PROD-3198,LAPTOP,179.0,1493.69,126,nan,Sur,2025-09-19
PROD-3199,Monitores,1887.0,746.27,116,25-30 días,Norte,2024-04-15
PROD-3200,Monitores,,754.53,271,25-30 días,BOD-EXT-99,2025-09-27
PROD-3201,LAPTOP,1155.0,870.49,144,nan,Occidente,2025-11-22
PROD-3202,smart-phone,842.0,1379.3,107,3,Occidente,2025-05-04
PROD-3203,smart-phone,1523.0,1211.19,245,10,norte,2025-07-29
PROD-3204,Laptops,1625.0,704.14,224,Inmediato,ZONA_FRANCA,2026-01-29
PROD-3205,Laptops,248.0,1092.11,222,Inmediato,norte,2025-04-22
PROD-3206,Smartphones,906.0,900.04,132,Inmediato,Occidente,2026-01-10
PROD-3207,Accesorios,1064.0,763.93,100,25-30 días,Occidente,2025-08-19
PROD-3208,Tablets,1424.0,328.86,105,nan,ZONA_FRANCA,2025-03-28
PROD-3209,Laptops,314.0,722.71,140,10,Sur,2024-10-12
PROD-3210,Monitores,1648.0,406.44,282,5,ZONA_FRANCA,2024-09-21
PROD-3211,Smartphones,300.0,1376.52,104,Inmediato,BOD-EXT-99,2024-11-24
PROD-3212,Tablets,1854.0,536.34,286,nan,norte,2025-06-12
PROD-3213,Smartphones,961.0,1430.78,179,10,Sur,2024-04-02
PROD-3214,Tablets,448.0,822.93,117,10,norte,2024-04-09
PROD-3215,Tablets,899.0,965.74,276,3,ZONA_FRANCA,2025-01-21
PROD-3216,LAPTOP,1944.0,837.26,181,nan,Sur,2025-05-31
PROD-3217,Laptops,1996.0,237.6,164,Inmediato,ZONA_FRANCA,2025-04-04
PROD-3218,???,457.0,594.94,182,25-30 días,BOD-EXT-99,2024-12-23
PROD-3219,Smartphones,1277.0,193.76,281,10,Norte,2024-04-09
PROD-3220,???,115.0,953.28,288,10,Occidente,2026-01-11
PROD-3221,Smartphones,869.0,697.97,235,5,Sur,2025-05-20
PROD-3222,LAPTOP,63.0,1178.08,230,3,Occidente,2024-12-29
PROD-3223,Monitores,941.0,369.68,124,10,Norte,2024-08-21
PROD-3224,???,1901.0,288.62,168,10,Sur,2025-12-12
PROD-3225,Monitores,,639.18,282,25-30 días,Occidente,2024-11-11
PROD-3226,smart-phone,1208.0,1393.55,267,25-30 días,Occidente,2025-05-07
PROD-3227,Laptops,464.0,1080.11,181,5,Sur,2024-06-16
PROD-3228,Laptops,1181.0,657.44,277,nan,Occidente,2024-05-06
PROD-3229,Accesorios,658.0,800.04,216,5,Occidente,2025-05-15
PROD-3230,LAPTOP,288.0,172.11,194,5,Sur,2025-02-01
PROD-3231,Monitores,17.0,1477.64,132,25-30 días,Occidente,2025-12-14
PROD-3232,Tablets,1546.0,1016.29,210,nan,Occidente,2024-09-01
PROD-3233,Smartphones,1514.0,463.84,245,25-30 días,norte,2024-05-13
PROD-3234,Laptops,332.0,899.42,224,3,BOD-EXT-99,2025-10-06
PROD-3235,???,-32.0,208.75,284,Inmediato,norte,2024-11-05
PROD-3236,Smartphones,522.0,1450.46,115,Inmediato,Norte,2024-05-01
PROD-3237,Smartphones,1249.0,303.44,179,3,norte,2024-12-31
PROD-3238,Accesorios,1893.0,989.64,137,Inmediato,norte,2024-03-20
PROD-3239,Monitores,600.0,405.91,268,nan,Norte,2026-01-05
PROD-3240,Laptops,1595.0,1090.46,234,25-30 días,Occidente,2025-01-25
PROD-3241,Smartphones,943.0,1176.39,177,Inmediato,Occidente,2025-10-27
PROD-3242,Laptops,1288.0,1026.46,280,nan,norte,2024-08-21
PROD-3243,Tablets,850.0,941.02,162,25-30 días,Norte,2024-03-18
PROD-3244,Accesorios,1634.0,1344.08,211,nan,Occidente,2024-05-29
PROD-3245,Tablets,1535.0,164.01,188,3,ZONA_FRANCA,2025-07-30
PROD-3246,Laptops,1873.0,529.83,259,5,Sur,2024-03-07
PROD-3247,smart-phone,1731.0,410.02,137,3,Sur,2025-07-01
PROD-3248,???,1086.0,1482.62,249,Inmediato,BOD-EXT-99,2025-05-26
PROD-3249,Laptops,1894.0,614.62,243,25-30 días,Sur,2025-06-30
PROD-3250,Monitores,,1112.29,151,nan,norte,2026-01-03
PROD-3251,Smartphones,987.0,1042.85,128,Inmediato,Sur,2025-10-22
PROD-3252,Smartphones,1688.0,357.52,243,Inmediato,Sur,2025-10-01
PROD-3253,Tablets,237.0,396.55,175,5,ZONA_FRANCA,2025-12-09
PROD-3254,???,1540.0,457.86,244,Inmediato,Occidente,2025-04-24
PROD-3255,Accesorios,1695.0,646.13,163,5,ZONA_FRANCA,2024-05-28
PROD-3256,smart-phone,1048.0,389.77,190,25-30 días,norte,2025-10-07
PROD-3257,LAPTOP,889.0,78.49,188,25-30 días,Sur,2024-05-26
PROD-3258,???,1398.0,1325.12,112,nan,Occidente,2024-07-24
PROD-3259,Smartphones,520.0,1450.13,171,5,BOD-EXT-99,2025-10-10
PROD-3260,Monitores,950.0,545.28,283,3,BOD-EXT-99,2024-08-07
PROD-3261,???,1155.0,540.83,104,25-30 días,Sur,2024-03-27
PROD-3262,Tablets,867.0,60.28,111,nan,Sur,2025-04-14
PROD-3263,Tablets,1824.0,1036.36,268,3,BOD-EXT-99,2025-07-21
PROD-3264,LAPTOP,782.0,1246.89,102,25-30 días,BOD-EXT-99,2025-04-15
PROD-3265,Monitores,1628.0,262.58,132,25-30 días,norte,2025-05-16
PROD-3266,Accesorios,565.0,281.52,220,nan,Sur,2025-07-09
PROD-3267,???,355.0,1195.62,149,nan,BOD-EXT-99,2024-07-17
PROD-3268,Monitores,1699.0,943.62,283,10,Norte,2025-12-14
PROD-3269,Accesorios,42.0,115.05,236,Inmediato,BOD-EXT-99,2026-01-26
PROD-3270,Monitores,603.0,952.69,277,Inmediato,Occidente,2025-01-18
PROD-3271,Monitores,383.0,497.93,128,3,Occidente,2025-01-03
PROD-3272,Laptops,1085.0,584.65,138,Inmediato,Norte,2025-06-22
PROD-3273,Tablets,324.0,1166.11,190,3,norte,2026-01-09
PROD-3274,???,1016.0,1225.86,199,25-30 días,Sur,2024-04-15
PROD-3275,Monitores,,630.52,272,10,Sur,2025-10-14
PROD-3276,???,156.0,1423.37,116,10,BOD-EXT-99,2024-07-28
PROD-3277,LAPTOP,729.0,639.37,155,25-30 días,Occidente,2024-12-29
PROD-3278,Monitores,1269.0,1169.16,145,nan,norte,2025-08-13
PROD-3279,Smartphones,1091.0,751.62,166,5,norte,2024-03-05
PROD-3280,Tablets,481.0,1351.42,296,5,norte,2025-04-01
PROD-3281,Smartphones,39.0,1366.25,241,Inmediato,BOD-EXT-99,2024-07-17
PROD-3282,???,1067.0,176.75,166,nan,Sur,2024-06-29
PROD-3283,???,-38.0,1407.92,122,3,norte,2025-09-03
PROD-3284,Tablets,1807.0,1247.03,193,10,BOD-EXT-99,2024-11-30
PROD-3285,???,754.0,1197.4,288,Inmediato,BOD-EXT-99,2024-05-21
PROD-3286,Smartphones,894.0,341.32,250,25-30 días,Norte,2024-10-22
PROD-3287,Monitores,1807.0,1217.42,254,nan,ZONA_FRANCA,2024-05-12
PROD-3288,Monitores,1560.0,1282.69,153,10,norte,2024-06-04
PROD-3289,Laptops,1909.0,469.27,237,3,ZONA_FRANCA,2024-07-25
PROD-3290,LAPTOP,1002.0,1430.78,176,3,Sur,2025-11-26
PROD-3291,???,245.0,122.3,115,5,BOD-EXT-99,2025-08-29
PROD-3292,Smartphones,875.0,267.37,140,Inmediato,norte,2025-07-10
PROD-3293,???,589.0,829.49,197,25-30 días,Occidente,2025-08-30
PROD-3294,???,577.0,884.9,282,10,Sur,2024-03-12
PROD-3295,Accesorios,1117.0,985.47,227,3,Norte,2024-09-10
PROD-3296,Laptops,891.0,74.61,160,10,Norte,2024-07-09
PROD-3297,Smartphones,779.0,1442.53,185,25-30 días,ZONA_FRANCA,2025-11-19
PROD-3298,Smartphones,1720.0,114.65,217,10,BOD-EXT-99,2025-12-14
PROD-3299,???,925.0,257.44,199,Inmediato,ZONA_FRANCA,2024-10-22
PROD-3300,Laptops,,70.32,148,5,Occidente,2024-06-26
PROD-3301,Monitores,904.0,871.94,279,10,Occidente,2025-08-06
PROD-3302,Smartphones,1212.0,1401.79,101,nan,Norte,2025-12-15
PROD-3303,Monitores,901.0,1015.62,219,5,norte,2025-11-21
PROD-3304,Laptops,893.0,1242.85,277,25-30 días,Norte,2025-10-11
PROD-3305,Monitores,1154.0,69.26,222,5,Norte,2025-08-26
PROD-3306,Tablets,1484.0,835.92,185,10,Occidente,2026-01-02
PROD-3307,Accesorios,1046.0,716.37,270,10,ZONA_FRANCA,2025-10-27
PROD-3308,smart-phone,128.0,773.5,176,nan,Occidente,2025-05-26
PROD-3309,Smartphones,1778.0,154.71,235,3,BOD-EXT-99,2024-08-31
PROD-3310,LAPTOP,1207.0,1042.43,158,nan,Occidente,2025-11-01
PROD-3311,Accesorios,414.0,779.67,292,10,Occidente,2025-10-11
PROD-3312,smart-phone,1724.0,1159.47,111,5,Norte,2025-05-18
PROD-3313,Monitores,1180.0,753.67,103,nan,norte,2025-10-17
PROD-3314,Smartphones,834.0,266.6,216,nan,Norte,2024-07-06
PROD-3315,Monitores,1282.0,989.97,194,3,Sur,2025-01-07
PROD-3316,Tablets,1604.0,299.96,224,10,Occidente,2025-02-08
PROD-3317,Laptops,894.0,1314.97,140,10,Occidente,2025-07-17
PROD-3318,Smartphones,874.0,939.02,222,25-30 días,Sur,2024-12-01
PROD-3319,smart-phone,1888.0,277.95,106,3,Occidente,2024-10-11
PROD-3320,smart-phone,443.0,1445.39,168,25-30 días,Occidente,2024-09-16
PROD-3321,Tablets,1496.0,801.63,168,25-30 días,BOD-EXT-99,2024-04-14
PROD-3322,Tablets,1919.0,155.7,180,25-30 días,Occidente,2024-07-08
PROD-3323,???,1044.0,958.91,129,Inmediato,Sur,2025-10-04
PROD-3324,Smartphones,1775.0,417.14,172,25-30 días,Norte,2024-07-08
PROD-3325,Monitores,,1215.36,105,nan,Occidente,2025-03-29
PROD-3326,LAPTOP,712.0,1235.84,188,5,norte,2024-08-12
PROD-3327,smart-phone,-1.0,1469.47,246,nan,Sur,2024-05-15
PROD-3328,smart-phone,855.0,777.71,165,nan,ZONA_FRANCA,2024-10-14
PROD-3329,Tablets,513.0,709.69,109,10,BOD-EXT-99,2024-07-29
PROD-3330,Accesorios,732.0,1142.54,243,Inmediato,Sur,2025-02-22
PROD-3331,Tablets,1990.0,242.08,136,25-30 días,Norte,2024-05-14
PROD-3332,LAPTOP,1781.0,843.03,176,10,Sur,2025-09-18
PROD-3333,Monitores,533.0,842.06,176,3,ZONA_FRANCA,2025-04-30
PROD-3334,Monitores,1269.0,179.74,131,3,BOD-EXT-99,2024-08-17
PROD-3335,Accesorios,185.0,656.08,146,10,norte,2026-01-01
PROD-3336,smart-phone,1892.0,1287.26,209,5,ZONA_FRANCA,2025-05-30
PROD-3337,Tablets,309.0,1291.42,299,10,Sur,2024-12-17
PROD-3338,???,1880.0,193.89,270,10,ZONA_FRANCA,2026-01-05
PROD-3339,Monitores,59.0,181.55,219,Inmediato,Sur,2025-11-20
PROD-3340,LAPTOP,141.0,430.91,263,3,norte,2025-10-27
PROD-3341,Smartphones,853.0,1318.41,253,3,norte,2024-03-30
PROD-3342,Laptops,1066.0,236.91,109,25-30 días,Norte,2025-02-20
PROD-3343,Laptops,811.0,1094.0,258,nan,norte,2024-10-13
PROD-3344,Laptops,1033.0,196.69,196,10,Occidente,2025-04-07
PROD-3345,???,599.0,953.55,256,10,ZONA_FRANCA,2025-04-08
PROD-3346,smart-phone,-12.0,566.3,104,5,ZONA_FRANCA,2025-04-20
PROD-3347,Tablets,586.0,1193.93,176,3,Sur,2024-11-09
PROD-3348,Accesorios,986.0,388.85,100,5,norte,2025-07-04
PROD-3349,???,-15.0,976.84,230,Inmediato,Norte,2025-11-17
PROD-3350,???,,391.74,166,25-30 días,Norte,2024-12-27
PROD-3351,Monitores,1311.0,1084.81,298,5,Norte,2024-04-17
PROD-3352,Smartphones,1933.0,1316.83,262,3,BOD-EXT-99,2025-12-29
PROD-3353,???,115.0,233.86,114,Inmediato,Occidente,2024-09-21
PROD-3354,LAPTOP,1829.0,1306.56,294,10,norte,2024-09-03
PROD-3355,Smartphones,-20.0,910.68,192,Inmediato,Norte,2025-03-10
PROD-3356,LAPTOP,-40.0,234.31,129,nan,Occidente,2025-10-26
PROD-3357,smart-phone,1961.0,669.94,202,5,ZONA_FRANCA,2025-01-31
PROD-3358,Tablets,435.0,283.25,181,3,Sur,2024-10-26
PROD-3359,Laptops,1239.0,1065.5,174,5,norte,2026-01-04
PROD-3360,???,1397.0,1150.36,270,10,norte,2025-01-11
PROD-3361,Tablets,1893.0,203.4,159,10,BOD-EXT-99,2025-05-04
PROD-3362,smart-phone,1913.0,783.9,139,3,ZONA_FRANCA,2025-09-27
PROD-3363,Accesorios,1801.0,1231.21,292,nan,norte,2025-07-14
PROD-3364,Accesorios,1419.0,1407.44,256,25-30 días,BOD-EXT-99,2024-08-29
PROD-3365,smart-phone,1316.0,794.6,173,Inmediato,BOD-EXT-99,2025-04-20
PROD-3366,LAPTOP,940.0,1427.9,220,Inmediato,BOD-EXT-99,2024-11-08
PROD-3367,Monitores,774.0,826.75,246,10,norte,2025-11-05
PROD-3368,Monitores,1412.0,621.58,102,5,norte,2025-03-20
PROD-3369,LAPTOP,175.0,1279.89,135,5,norte,2026-01-13
PROD-3370,Accesorios,726.0,764.82,142,nan,Occidente,2024-06-18
PROD-3371,Accesorios,1062.0,734.26,242,25-30 días,BOD-EXT-99,2025-10-17
PROD-3372,???,637.0,760.95,268,5,Occidente,2024-10-31
PROD-3373,Accesorios,479.0,1277.84,214,Inmediato,Sur,2025-03-27
PROD-3374,Tablets,921.0,1256.32,208,5,norte,2024-12-16
PROD-3375,Accesorios,,635.1,189,25-30 días,ZONA_FRANCA,2024-05-18
PROD-3376,Smartphones,885.0,533.28,263,Inmediato,Norte,2024-05-07
PROD-3377,???,1372.0,763.3,183,5,Sur,2024-09-21
PROD-3378,Laptops,1244.0,880.52,176,Inmediato,Norte,2025-06-02
PROD-3379,Accesorios,1948.0,395.59,260,10,Norte,2024-03-13
PROD-3380,LAPTOP,1476.0,1201.23,104,10,norte,2024-07-04
PROD-3381,Laptops,628.0,755.4,177,nan,ZONA_FRANCA,2025-01-17
PROD-3382,Tablets,-11.0,534.37,190,10,Norte,2024-09-04
PROD-3383,LAPTOP,1055.0,204.89,186,5,BOD-EXT-99,2025-07-09
PROD-3384,Laptops,794.0,396.33,113,25-30 días,Norte,2025-01-03
PROD-3385,LAPTOP,1693.0,1426.46,203,Inmediato,Sur,2026-01-11
PROD-3386,Tablets,396.0,492.39,295,3,ZONA_FRANCA,2024-08-23
PROD-3387,???,1184.0,294.85,182,10,ZONA_FRANCA,2025-02-23
PROD-3388,Smartphones,1300.0,717.98,274,10,Norte,2025-07-14
PROD-3389,Tablets,176.0,495.28,153,3,ZONA_FRANCA,2025-10-04
PROD-3390,Tablets,-3.0,100.98,231,3,Sur,2024-04-23
PROD-3391,LAPTOP,1412.0,518.56,194,5,Sur,2025-01-08
PROD-3392,???,1780.0,838.96,108,Inmediato,Sur,2024-08-13
PROD-3393,smart-phone,136.0,849.98,152,10,BOD-EXT-99,2025-06-12
PROD-3394,Monitores,1882.0,567.01,176,25-30 días,norte,2024-05-09
PROD-3395,Accesorios,798.0,698.59,159,5,Norte,2024-06-09
PROD-3396,Accesorios,1982.0,1450.0,145,5,ZONA_FRANCA,2025-03-18
PROD-3397,Smartphones,1202.0,597.16,153,25-30 días,Sur,2025-08-05
PROD-3398,Smartphones,1363.0,424.43,173,25-30 días,Norte,2025-01-29
PROD-3399,Accesorios,928.0,403.03,211,nan,Norte,2025-11-17
PROD-3400,Monitores,,713.76,194,25-30 días,norte,2024-04-23
PROD-3401,Accesorios,1562.0,1151.3,264,3,BOD-EXT-99,2024-04-22
PROD-3402,smart-phone,966.0,348.68,122,10,ZONA_FRANCA,2024-09-23
PROD-3403,Monitores,1831.0,1078.48,126,nan,BOD-EXT-99,2024-08-28
PROD-3404,Smartphones,219.0,80.67,169,3,ZONA_FRANCA,2025-07-15
PROD-3405,Laptops,1580.0,657.45,293,nan,Sur,2025-02-20
PROD-3406,LAPTOP,259.0,1175.0,208,10,Sur,2024-10-06
PROD-3407,smart-phone,1993.0,541.16,288,nan,Norte,2025-06-27
PROD-3408,smart-phone,1524.0,867.42,176,3,ZONA_FRANCA,2025-12-03
PROD-3409,???,1045.0,347.22,278,Inmediato,ZONA_FRANCA,2024-04-13
PROD-3410,Smartphones,1645.0,1125.89,149,10,BOD-EXT-99,2024-05-23
PROD-3411,Smartphones,1395.0,125.8,223,5,Sur,2024-07-31
PROD-3412,Tablets,169.0,1286.19,118,10,Occidente,2024-04-26
PROD-3413,smart-phone,2.0,337.38,100,10,Norte,2025-06-25
PROD-3414,Tablets,1707.0,1317.88,139,10,ZONA_FRANCA,2024-09-17
PROD-3415,Tablets,1424.0,561.17,259,Inmediato,norte,2025-09-21
PROD-3416,LAPTOP,1616.0,1097.89,121,3,norte,2025-12-10
PROD-3417,Tablets,1210.0,512.88,211,5,Occidente,2024-11-08
PROD-3418,Monitores,669.0,1363.57,293,3,Sur,2025-12-01
PROD-3419,Accesorios,355.0,233.62,139,nan,Sur,2026-01-09
PROD-3420,Laptops,21.0,308.85,137,nan,Sur,2025-12-19
PROD-3421,Smartphones,1803.0,764.89,147,nan,BOD-EXT-99,2024-07-23
PROD-3422,Monitores,1179.0,168.81,282,3,norte,2024-04-13
PROD-3423,Laptops,1517.0,334.17,174,25-30 días,Sur,2025-12-16
PROD-3424,smart-phone,336.0,1418.46,282,Inmediato,norte,2026-01-08
PROD-3425,smart-phone,,1465.91,278,25-30 días,Occidente,2024-04-15
PROD-3426,smart-phone,1741.0,595.58,206,nan,Norte,2025-11-04
PROD-3427,Monitores,648.0,1388.76,287,Inmediato,BOD-EXT-99,2025-08-11
PROD-3428,Monitores,1150.0,840.0,107,3,ZONA_FRANCA,2024-07-05
PROD-3429,Smartphones,776.0,441.13,185,nan,Occidente,2025-10-05
PROD-3430,Accesorios,1772.0,1068.48,167,3,norte,2024-04-04
PROD-3431,???,298.0,1005.41,174,Inmediato,Occidente,2025-08-07
PROD-3432,Tablets,1228.0,1484.23,299,3,ZONA_FRANCA,2025-02-24
PROD-3433,smart-phone,257.0,434.32,236,3,BOD-EXT-99,2024-07-13
PROD-3434,LAPTOP,1100.0,1024.49,189,5,Norte,2025-12-04
PROD-3435,Accesorios,1910.0,125.43,229,25-30 días,ZONA_FRANCA,2024-11-20
PROD-3436,LAPTOP,715.0,214.79,179,25-30 días,BOD-EXT-99,2024-11-30
PROD-3437,Smartphones,674.0,55.68,194,25-30 días,norte,2024-12-02
PROD-3438,Smartphones,1569.0,1499.22,169,10,ZONA_FRANCA,2025-01-16
PROD-3439,Smartphones,332.0,1213.3,189,5,Occidente,2024-10-03
PROD-3440,Laptops,474.0,1190.75,158,nan,Sur,2025-07-31
PROD-3441,LAPTOP,225.0,789.1,246,nan,Occidente,2024-07-22
PROD-3442,Accesorios,286.0,485.1,127,nan,norte,2024-10-29
PROD-3443,???,1923.0,269.33,171,25-30 días,Norte,2025-10-22
PROD-3444,Accesorios,430.0,462.78,113,25-30 días,ZONA_FRANCA,2024-07-25
PROD-3445,Monitores,860.0,595.16,123,5,Norte,2026-01-17
PROD-3446,Monitores,1946.0,1146.65,211,3,norte,2025-12-12
PROD-3447,smart-phone,1301.0,832.51,143,25-30 días,ZONA_FRANCA,2025-03-29
PROD-3448,???,1983.0,162.35,155,nan,BOD-EXT-99,2025-12-29
PROD-3449,Monitores,1704.0,76.14,219,3,BOD-EXT-99,2024-05-06
PROD-3450,Smartphones,,198.38,278,25-30 días,Occidente,2024-06-22
PROD-3451,Accesorios,58.0,645.22,131,Inmediato,Occidente,2024-05-07
PROD-3452,LAPTOP,277.0,1403.13,277,10,norte,2025-07-11
