Feedback_ID,Transaccion_ID,Rating_Producto,Rating_Logistica,Comentario_Texto,Recomienda_Marca,Ticket_Soporte_Abierto,Edad_Cliente,Satisfaccion_NPS
FB-10681,TRX-14384,3,1,Lento,SI,No,69,3.5
FB-10682,TRX-14333,5,3,Precio justo,N/A,No,68,26.3
FB-10683,TRX-15036,5,4,N/A,Maybe,1,83,-67.0
FB-10684,TRX-16794,1,2,Dañado,Maybe,0,74,-13.5
FB-10685,TRX-13957,4,4,No volvería,NO,No,32,-97.6
FB-10686,TRX-10068,4,1,No volvería,NO,0,19,-73.5
FB-10687,TRX-16792,5,1,N/A,SI,Sí,44,-34.4
FB-10688,TRX-10535,4,1,---,NO,0,69,87.4
FB-10689,TRX-10254,4,3,Excelente,NO,0,68,76.7
FB-10690,TRX-10430,1,3,Lento,NO,0,55,4.8
FB-10691,TRX-12512,3,5,N/A,SI,Sí,36,20.9
FB-10692,TRX-16134,3,1,---,SI,No,47,-42.3
FB-10693,TRX-18502,2,4,---,Maybe,No,30,34.0
FB-10694,TRX-19829,3,1,No volvería,N/A,1,44,-52.6
FB-10695,TRX-15201,3,2,Excelente,SI,1,63,-99.5
FB-10696,TRX-15490,1,3,Lento,Maybe,Sí,36,92.6
FB-10697,TRX-12792,1,1,No volvería,NO,Sí,36,-23.7
FB-10698,TRX-19374,3,5,Dañado,NO,0,58,4.5
FB-10699,TRX-17045,2,1,No volvería,N/A,No,32,-80.0
FB-10700,TRX-13962,99,5,No volvería,SI,1,45,5.5
FB-10701,TRX-19105,3,3,No volvería,N/A,Sí,45,80.5
FB-10702,TRX-16412,3,3,---,Maybe,1,67,75.5
FB-10703,TRX-13156,5,5,No volvería,N/A,No,50,15.6
FB-10704,TRX-16444,2,2,Excelente,N/A,No,61,71.3
FB-10705,TRX-10845,3,3,Precio justo,NO,Sí,72,-27.2
FB-10706,TRX-19467,1,5,Dañado,NO,Sí,26,-61.5
FB-10707,TRX-17030,3,3,---,NO,0,53,-15.7
FB-10708,TRX-12111,4,1,Precio justo,Maybe,No,19,61.9
FB-10709,TRX-16396,5,4,Excelente,Maybe,1,60,41.4
FB-10710,TRX-12846,5,2,No volvería,SI,1,43,-23.1
FB-10711,TRX-16604,5,4,---,SI,Sí,40,-31.7
FB-10712,TRX-15212,2,2,Lento,NO,No,77,92.9
FB-10713,TRX-18475,5,1,Lento,NO,Sí,23,-47.3
FB-10714,TRX-12595,3,5,Precio justo,N/A,Sí,78,-38.4
FB-10715,TRX-17166,2,5,---,SI,Sí,82,-30.5
FB-10716,TRX-13784,4,5,N/A,N/A,No,58,56.6
FB-10717,TRX-11631,1,1,Lento,Maybe,0,43,70.0
FB-10718,TRX-12069,5,4,Precio justo,Maybe,0,30,-56.6
FB-10719,TRX-18261,3,3,Dañado,Maybe,Sí,33,-18.5
FB-10720,TRX-11939,2,5,Lento,SI,0,61,73.1
FB-10721,TRX-19452,3,3,---,Maybe,1,47,-37.3
FB-10722,TRX-16422,5,4,N/A,SI,1,19,-19.2
FB-10723,TRX-14263,1,3,No volvería,NO,Sí,55,10.7
FB-10724,TRX-19058,2,3,Excelente,N/A,0,40,28.3
FB-10725,TRX-12605,3,3,Dañado,N/A,0,46,-39.3
FB-10726,TRX-15282,2,1,---,Maybe,Sí,74,15.2
FB-10727,TRX-13338,5,4,Lento,N/A,0,74,44.9
FB-10728,TRX-11527,5,3,---,Maybe,1,32,-82.0
FB-10729,TRX-11528,4,5,Lento,SI,1,83,99.9
FB-10730,TRX-10420,4,5,---,Maybe,No,84,86.5
FB-10731,TRX-17166,5,4,---,Maybe,1,35,-69.4
FB-10732,TRX-10189,2,1,Precio justo,N/A,1,78,-33.6
FB-10733,TRX-19720,3,3,Dañado,N/A,Sí,56,-43.7
FB-10734,TRX-12507,3,1,Excelente,SI,0,24,-95.6
FB-10735,TRX-10455,2,4,Excelente,N/A,0,43,0.4
FB-10736,TRX-18907,1,2,Precio justo,SI,No,41,-68.4
FB-10737,TRX-11290,2,5,Precio justo,N/A,1,54,-72.7
FB-10738,TRX-19368,5,3,Precio justo,Maybe,0,40,-57.9
FB-10739,TRX-16265,5,3,Lento,NO,1,50,51.9
FB-10740,TRX-10414,4,4,---,N/A,Sí,19,-74.2
FB-10741,TRX-12138,3,4,Dañado,N/A,Sí,47,25.7
FB-10742,TRX-17433,4,1,Excelente,N/A,Sí,78,-41.8
FB-10743,TRX-15867,3,5,No volvería,SI,No,29,-86.3
FB-10744,TRX-13056,2,1,Excelente,SI,1,66,95.6
FB-10745,TRX-13927,1,4,N/A,N/A,No,23,29.5
FB-10746,TRX-13633,3,5,Dañado,SI,1,27,-59.3
FB-10747,TRX-14864,1,4,Precio justo,SI,Sí,78,1.2
FB-10748,TRX-13175,1,1,Lento,SI,0,67,-22.3
FB-10749,TRX-18772,1,1,Excelente,SI,0,80,-64.9
FB-10750,TRX-14018,2,1,No volvería,SI,No,21,92.2
FB-10751,TRX-16194,1,2,Lento,Maybe,No,21,71.9
FB-10752,TRX-14267,1,1,Excelente,N/A,0,54,-26.2
FB-10753,TRX-10847,5,3,---,NO,1,72,62.2
FB-10754,TRX-14505,5,1,Dañado,N/A,1,50,-62.1
FB-10755,TRX-11359,3,4,---,NO,No,69,-85.0
FB-10756,TRX-12355,5,1,Excelente,NO,1,80,5.3
FB-10757,TRX-10379,3,4,No volvería,SI,No,39,-21.5
FB-10758,TRX-19492,1,4,Lento,N/A,No,73,-86.0
FB-10759,TRX-11694,5,5,Excelente,N/A,0,75,26.1
FB-10760,TRX-11817,4,2,No volvería,SI,Sí,42,63.9
FB-10761,TRX-17522,2,4,---,NO,No,18,5.5
FB-10762,TRX-19763,5,4,Excelente,Maybe,0,45,-89.2
FB-10763,TRX-12010,2,3,Excelente,SI,Sí,65,-24.5
FB-10764,TRX-11754,5,1,---,NO,Sí,83,-49.8
FB-10765,TRX-12323,5,2,N/A,NO,1,72,-70.3
FB-10766,TRX-14627,4,2,Precio justo,NO,0,19,-0.2
FB-10767,TRX-14292,1,5,---,NO,No,50,-86.9
FB-10768,TRX-12959,3,4,No volvería,Maybe,Sí,66,-87.4
FB-10769,TRX-11520,5,4,Excelente,SI,No,53,55.3
FB-10770,TRX-11267,5,3,N/A,Maybe,1,47,-14.5
FB-10771,TRX-18097,2,2,Lento,N/A,1,35,48.9
FB-10772,TRX-15921,1,1,Dañado,Maybe,0,53,-34.7
FB-10773,TRX-13407,5,5,---,N/A,1,41,-30.0
FB-10774,TRX-16402,5,5,Precio justo,SI,0,18,-14.3
FB-10775,TRX-11649,3,5,N/A,Maybe,1,63,-39.1
FB-10776,TRX-18045,1,5,Precio justo,N/A,0,41,11.8
FB-10777,TRX-10359,1,2,Precio justo,SI,1,38,-85.4
FB-10778,TRX-16778,5,4,Dañado,SI,Sí,46,11.5
FB-10779,TRX-11205,1,2,---,NO,No,81,42.7
FB-10780,TRX-17971,1,1,No volvería,N/A,No,27,98.4
FB-10781,TRX-11250,3,5,Lento,Maybe,No,30,27.5
FB-10782,TRX-13445,4,2,Dañado,Maybe,0,28,41.8
FB-10783,TRX-16879,3,1,Lento,SI,Sí,75,19.0
FB-10784,TRX-16148,4,3,Lento,NO,0,23,90.2
FB-10785,TRX-15137,3,5,Precio justo,NO,0,68,62.0
FB-10786,TRX-17387,5,4,Excelente,NO,0,27,23.0
FB-10787,TRX-12639,3,4,Lento,SI,1,81,-33.5
FB-10788,TRX-12945,1,4,Lento,SI,Sí,52,-35.1
FB-10789,TRX-14894,1,1,Lento,N/A,1,34,50.7
FB-10790,TRX-10166,2,2,Lento,Maybe,0,20,85.7
FB-10791,TRX-12927,5,5,Precio justo,Maybe,Sí,47,97.1
FB-10792,TRX-19294,1,5,Lento,N/A,No,44,-47.5
FB-10793,TRX-19939,5,5,Excelente,N/A,Sí,62,18.4
FB-10794,TRX-10515,3,5,N/A,SI,0,21,40.4
FB-10795,TRX-11920,1,3,No volvería,Maybe,1,50,-17.4
FB-10796,TRX-15616,5,5,No volvería,Maybe,Sí,60,-78.2
FB-10797,TRX-15681,3,3,Lento,Maybe,Sí,48,-42.8
FB-10798,TRX-17928,4,2,Precio justo,SI,Sí,36,3.1
FB-10799,TRX-19830,2,4,Excelente,SI,No,28,-77.0
FB-10800,TRX-18953,3,3,---,N/A,No,195,-37.4
FB-10801,TRX-10082,4,4,Excelente,SI,1,54,-48.5
FB-10802,TRX-12595,5,4,Lento,SI,Sí,78,-29.1
FB-10803,TRX-18548,4,1,Precio justo,Maybe,No,19,37.4
FB-10804,TRX-14169,1,3,---,Maybe,0,67,-4.8
FB-10805,TRX-11992,5,5,No volvería,N/A,1,44,-24.8
FB-10806,TRX-13159,2,1,N/A,SI,0,67,-45.0
FB-10807,TRX-19930,2,5,Dañado,Maybe,Sí,41,37.7
FB-10808,TRX-10484,5,4,Lento,Maybe,0,45,34.9
FB-10809,TRX-18781,1,1,Lento,N/A,0,73,-10.7
FB-10810,TRX-10377,5,5,Lento,Maybe,No,51,-44.2
FB-10811,TRX-18486,5,5,Precio justo,N/A,1,50,61.8
FB-10812,TRX-18384,5,2,---,Maybe,1,40,70.4
FB-10813,TRX-12496,3,1,---,N/A,1,25,69.2
FB-10814,TRX-13543,2,1,Dañado,N/A,Sí,50,-21.5
FB-10815,TRX-15978,2,4,Precio justo,N/A,1,81,-49.2
FB-10816,TRX-11880,1,4,Lento,NO,1,36,69.2
FB-10817,TRX-13554,2,1,Dañado,NO,No,29,95.9
FB-10818,TRX-10483,1,2,Excelente,SI,No,21,-61.3
FB-10819,TRX-15366,1,2,Excelente,SI,0,80,27.3
FB-10820,TRX-12270,2,4,N/A,Maybe,No,61,-34.1
FB-10821,TRX-13600,5,3,Dañado,NO,0,38,-2.8
FB-10822,TRX-11367,5,5,Lento,N/A,No,29,14.4
FB-10823,TRX-12073,3,4,Precio justo,SI,No,35,7.7
FB-10824,TRX-14384,1,2,Lento,SI,0,56,52.3
FB-10825,TRX-14483,4,1,Dañado,N/A,No,50,94.3
FB-10826,TRX-17890,4,2,N/A,N/A,1,56,-82.8
FB-10827,TRX-13264,2,1,---,NO,1,48,36.7
FB-10828,TRX-11506,2,4,Lento,N/A,Sí,44,4.7
FB-10829,TRX-15710,4,5,---,SI,0,58,-20.7
FB-10830,TRX-19035,3,5,Lento,SI,Sí,44,32.4
FB-10831,TRX-14822,1,4,Excelente,NO,1,27,77.2
FB-10832,TRX-17652,1,5,No volvería,Maybe,No,40,22.1
FB-10833,TRX-18123,2,5,Precio justo,NO,Sí,50,64.1
FB-10834,TRX-17144,2,3,N/A,SI,1,43,-40.9
FB-10835,TRX-18399,5,3,Lento,NO,1,48,-12.5
FB-10836,TRX-16552,3,3,Excelente,Maybe,Sí,44,-65.1
FB-10837,TRX-13163,1,1,No volvería,SI,No,30,14.5
FB-10838,TRX-14097,5,3,Excelente,N/A,0,65,47.9
FB-10839,TRX-12833,4,4,Lento,SI,Sí,72,15.9
FB-10840,TRX-13242,5,3,Precio justo,N/A,No,75,82.4
FB-10841,TRX-14605,4,4,No volvería,SI,0,64,71.9
FB-10842,TRX-16436,4,3,Lento,Maybe,0,64,-15.1
FB-10843,TRX-11685,1,5,Dañado,N/A,1,61,14.5
FB-10844,TRX-19562,5,3,N/A,SI,Sí,22,29.4
FB-10845,TRX-19626,1,4,N/A,N/A,0,23,61.5
FB-10846,TRX-15105,3,4,Lento,SI,1,36,-85.1
FB-10847,TRX-12714,3,4,Excelente,Maybe,0,26,61.5
FB-10848,TRX-13372,3,3,Lento,NO,0,52,-86.7
FB-10849,TRX-17992,3,1,Dañado,Maybe,0,51,43.9
FB-10850,TRX-17101,99,4,N/A,NO,1,80,-6.9
FB-10851,TRX-17309,4,1,Dañado,SI,0,44,-52.6
FB-10852,TRX-16942,3,3,Lento,Maybe,1,63,41.4
FB-10853,TRX-19770,1,1,---,Maybe,1,62,74.1
FB-10854,TRX-14451,5,1,Dañado,NO,0,29,65.7
FB-10855,TRX-15222,5,4,Excelente,Maybe,0,56,-61.2
FB-10856,TRX-11762,1,3,Dañado,NO,1,19,20.8
FB-10857,TRX-19949,2,4,N/A,NO,0,64,32.6
FB-10858,TRX-16275,2,5,Dañado,NO,Sí,70,-89.5
FB-10859,TRX-17033,2,2,---,Maybe,No,23,-34.4
FB-10860,TRX-13272,2,1,---,N/A,0,73,-79.1
FB-10861,TRX-19292,4,3,Precio justo,SI,0,39,-16.6
FB-10862,TRX-15782,4,1,Excelente,Maybe,No,28,45.5
FB-10863,TRX-16126,5,3,N/A,N/A,Sí,57,61.1
FB-10864,TRX-11052,5,4,Dañado,NO,1,59,52.6
FB-10865,TRX-17363,4,2,N/A,N/A,No,24,-45.7
FB-10866,TRX-12740,4,2,Lento,N/A,1,48,-70.3
FB-10867,TRX-10553,5,2,Dañado,SI,No,73,74.5
FB-10868,TRX-18378,1,2,No volvería,N/A,1,53,48.5
FB-10869,TRX-14146,4,1,No volvería,Maybe,1,53,51.1
FB-10870,TRX-19615,1,3,N/A,SI,Sí,20,-45.8
FB-10871,TRX-16714,3,5,Excelente,SI,1,74,14.4
FB-10872,TRX-14808,1,3,No volvería,SI,Sí,48,79.6
FB-10873,TRX-19894,1,1,---,NO,Sí,81,66.8
FB-10874,TRX-18691,4,4,No volvería,NO,0,47,-46.5
FB-10875,TRX-15771,3,5,Dañado,SI,1,60,90.2
FB-10876,TRX-16525,2,5,Excelente,SI,No,57,-24.3
FB-10877,TRX-10490,1,5,Precio justo,NO,1,23,14.5
FB-10878,TRX-11878,3,1,Dañado,NO,0,42,46.3
FB-10879,TRX-12947,3,2,Precio justo,NO,0,43,-49.8
FB-10880,TRX-15286,4,2,Lento,NO,1,84,-21.3
FB-10881,TRX-17035,3,2,N/A,NO,Sí,39,85.9
FB-10882,TRX-13046,2,3,---,NO,No,59,-84.8
FB-10883,TRX-15861,4,2,No volvería,Maybe,No,62,-95.9
FB-10884,TRX-14019,1,5,Dañado,NO,1,24,92.9
FB-10885,TRX-11190,4,2,Excelente,N/A,0,54,75.0
FB-10886,TRX-13525,1,5,No volvería,N/A,1,45,60.1
FB-10887,TRX-16089,4,5,Lento,SI,1,80,-33.3
FB-10888,TRX-16094,3,3,N/A,N/A,1,78,-24.7
FB-10889,TRX-12376,2,2,No volvería,N/A,Sí,67,79.5
FB-10890,TRX-15151,4,4,---,Maybe,Sí,23,95.0
FB-10891,TRX-12003,5,2,---,NO,0,81,-87.7
FB-10892,TRX-10157,3,4,No volvería,NO,Sí,46,-6.4
FB-10893,TRX-15219,4,3,Precio justo,N/A,Sí,48,-19.9
FB-10894,TRX-10178,3,1,---,NO,0,23,47.4
FB-10895,TRX-15388,5,3,Lento,NO,Sí,80,-1.3
FB-10896,TRX-13502,3,3,Excelente,SI,No,51,-84.3
FB-10897,TRX-17624,3,4,---,SI,No,41,-66.5
FB-10898,TRX-19297,4,3,No volvería,Maybe,0,75,-38.5
FB-10899,TRX-15268,3,5,No volvería,SI,0,76,57.5
FB-10900,TRX-13811,4,3,N/A,NO,Sí,41,54.7
FB-10901,TRX-19201,2,3,---,NO,No,79,54.3
FB-10902,TRX-11085,5,4,Excelente,Maybe,1,19,55.4
FB-10903,TRX-16317,1,3,Excelente,N/A,Sí,67,-16.7
FB-10904,TRX-14646,5,3,---,Maybe,No,52,22.9
FB-10905,TRX-19859,3,2,Dañado,NO,1,60,-71.0
FB-10906,TRX-13476,4,5,Dañado,N/A,Sí,52,-55.1
FB-10907,TRX-18638,1,5,---,SI,Sí,23,-35.3
FB-10908,TRX-13562,1,5,No volvería,Maybe,Sí,73,2.7
FB-10909,TRX-11686,3,3,Dañado,N/A,No,40,-63.2
FB-10910,TRX-19190,1,5,No volvería,Maybe,1,47,74.9
FB-10911,TRX-14555,4,2,Excelente,SI,No,59,24.3
FB-10912,TRX-19959,3,1,Dañado,N/A,No,37,7.4
FB-10913,TRX-11225,5,1,N/A,Maybe,No,28,-96.8
FB-10914,TRX-19403,3,2,Lento,SI,No,74,12.5
FB-10915,TRX-16909,3,1,Lento,NO,1,44,83.2
FB-10916,TRX-17130,1,1,Excelente,N/A,0,70,-55.2
FB-10917,TRX-15206,2,4,No volvería,SI,No,24,-55.9
FB-10918,TRX-15244,1,3,Lento,Maybe,1,65,82.9
FB-10919,TRX-13246,2,4,Dañado,NO,1,54,66.5
FB-10920,TRX-13229,3,4,Precio justo,Maybe,No,58,36.1
FB-10921,TRX-10813,3,2,No volvería,N/A,1,43,46.6
FB-10922,TRX-18092,5,1,Dañado,SI,Sí,80,-88.2
FB-10923,TRX-18169,1,2,No volvería,Maybe,No,20,52.3
FB-10924,TRX-10766,5,5,N/A,Maybe,1,74,48.9
FB-10925,TRX-14496,4,4,N/A,SI,Sí,71,-90.0
FB-10926,TRX-16901,3,1,Dañado,N/A,Sí,75,57.9
FB-10927,TRX-11953,5,3,---,N/A,Sí,37,28.2
FB-10928,TRX-12033,4,4,Excelente,N/A,Sí,68,14.3
FB-10929,TRX-17418,2,1,Excelente,NO,1,57,2.9
FB-10930,TRX-12803,1,5,Excelente,NO,Sí,34,2.7
FB-10931,TRX-19853,4,2,Excelente,N/A,1,58,-53.1
FB-10932,TRX-15355,1,1,Dañado,Maybe,No,82,-99.4
FB-10933,TRX-19685,3,1,Lento,SI,No,30,92.0
FB-10934,TRX-16272,2,4,Dañado,Maybe,0,81,-7.7
FB-10935,TRX-13873,3,1,Dañado,NO,0,69,-91.3
FB-10936,TRX-19443,4,5,Precio justo,SI,Sí,29,-33.8
FB-10937,TRX-10348,2,3,Precio justo,Maybe,0,81,-25.4
FB-10938,TRX-14670,4,5,N/A,N/A,0,61,74.2
FB-10939,TRX-10292,1,1,---,Maybe,0,29,-31.5
FB-10940,TRX-19433,3,3,Dañado,SI,Sí,43,75.9
FB-10941,TRX-10076,1,5,Excelente,Maybe,0,59,-11.5
FB-10942,TRX-17565,2,3,---,NO,Sí,45,-66.6
FB-10943,TRX-14659,5,4,Precio justo,SI,1,61,-42.8
FB-10944,TRX-12147,1,1,Precio justo,Maybe,0,65,69.6
FB-10945,TRX-16599,2,3,---,NO,Sí,67,-67.9
FB-10946,TRX-10606,2,2,---,NO,No,28,23.0
FB-10947,TRX-18740,4,4,---,NO,No,53,45.1
FB-10948,TRX-18642,1,1,Dañado,Maybe,1,46,-37.6
FB-10949,TRX-10640,3,4,No volvería,Maybe,0,57,60.7
FB-10950,TRX-15527,1,2,Precio justo,SI,0,34,-37.4
FB-10951,TRX-10266,4,1,Excelente,N/A,Sí,54,-45.6
FB-10952,TRX-11137,2,4,N/A,N/A,0,66,-85.0
FB-10953,TRX-17698,3,4,---,SI,0,70,17.1
FB-10954,TRX-11558,5,3,Dañado,N/A,Sí,40,6.5
FB-10955,TRX-16800,3,3,No volvería,N/A,1,71,32.5
FB-10956,TRX-14931,1,4,Lento,SI,1,27,-6.4
FB-10957,TRX-14500,3,3,---,SI,0,64,-58.9
FB-10958,TRX-15196,1,1,Excelente,SI,Sí,44,-79.3
FB-10959,TRX-15665,3,3,Excelente,NO,1,49,-0.2
FB-10960,TRX-16559,1,1,Dañado,SI,1,73,7.5
FB-10961,TRX-11306,2,1,---,NO,1,68,86.5
FB-10962,TRX-19116,2,1,Lento,Maybe,1,63,-1.1
FB-10963,TRX-15131,1,1,Excelente,SI,Sí,52,86.5
FB-10964,TRX-18090,1,4,Excelente,N/A,1,48,27.1
FB-10965,TRX-10771,5,5,---,N/A,No,52,-69.9
FB-10966,TRX-16444,1,5,Dañado,N/A,1,79,-82.8
FB-10967,TRX-14889,4,1,Excelente,N/A,No,53,92.3
FB-10968,TRX-17447,1,5,N/A,NO,No,77,-59.2
FB-10969,TRX-18082,2,1,No volvería,Maybe,1,66,-30.5
FB-10970,TRX-11989,3,5,Lento,SI,0,37,-92.9
FB-10971,TRX-16126,2,2,Precio justo,SI,1,65,-45.0
FB-10972,TRX-11683,4,3,Precio justo,Maybe,0,55,91.3
FB-10973,TRX-10479,3,5,Lento,N/A,1,72,-81.7
FB-10974,TRX-13670,2,1,N/A,SI,Sí,28,79.7
FB-10975,TRX-10783,1,3,No volvería,Maybe,Sí,66,-86.9
FB-10976,TRX-10170,1,3,Dañado,N/A,No,29,30.2
FB-10977,TRX-12273,3,4,Dañado,SI,Sí,63,-0.9
FB-10978,TRX-11722,5,4,Precio justo,N/A,0,48,46.1
FB-10979,TRX-15289,4,5,Excelente,Maybe,0,57,55.5
FB-10980,TRX-17138,2,4,Lento,NO,No,44,35.6
FB-10981,TRX-13708,2,1,No volvería,N/A,1,42,-60.7
FB-10982,TRX-12788,4,4,Dañado,N/A,Sí,67,26.9
FB-10983,TRX-11442,2,2,Lento,NO,1,52,23.6
FB-10984,TRX-13131,3,5,Excelente,Maybe,1,60,70.1
FB-10985,TRX-16043,5,3,Precio justo,Maybe,Sí,69,-77.2
FB-10986,TRX-18807,3,3,Excelente,NO,1,22,20.7
FB-10987,TRX-10080,5,2,No volvería,N/A,0,56,-58.8
FB-10988,TRX-10860,1,1,N/A,NO,No,80,32.7
FB-10989,TRX-14254,5,3,N/A,NO,0,36,3.7
FB-10990,TRX-10705,5,2,Precio justo,NO,Sí,35,-62.0
FB-10991,TRX-11815,5,4,Excelente,SI,Sí,46,-75.4
FB-10992,TRX-10786,2,5,---,NO,Sí,34,39.7
FB-10993,TRX-14985,5,2,---,N/A,Sí,32,63.6
FB-10994,TRX-11229,4,2,N/A,N/A,1,57,-26.0
FB-10995,TRX-14320,1,4,---,N/A,1,20,24.4
FB-10996,TRX-15395,1,1,No volvería,NO,No,55,61.2
FB-10997,TRX-16218,2,4,N/A,SI,Sí,26,44.7
FB-10998,TRX-14422,3,4,No volvería,SI,Sí,65,45.9
FB-10999,TRX-12790,4,3,No volvería,SI,1,74,11.6
FB-11000,TRX-12257,99,2,Lento,NO,1,195,-72.6
FB-11001,TRX-19559,3,2,No volvería,Maybe,0,66,89.4
FB-11002,TRX-17548,5,4,Dañado,NO,No,19,-38.6
FB-11003,TRX-11964,3,4,No volvería,Maybe,1,50,-77.1
FB-11004,TRX-12069,4,2,Excelente,SI,No,33,72.7
FB-11005,TRX-15231,2,2,Dañado,N/A,Sí,22,76.5
FB-11006,TRX-12424,2,2,Precio justo,SI,Sí,70,75.2
FB-11007,TRX-19570,5,1,N/A,N/A,0,80,3.3
FB-11008,TRX-16771,4,4,N/A,N/A,0,73,-38.2
FB-11009,TRX-17320,2,4,Dañado,SI,0,49,62.4
FB-11010,TRX-12004,5,3,Excelente,NO,1,32,85.5
FB-11011,TRX-18548,3,3,---,Maybe,No,78,-97.9
FB-11012,TRX-18644,4,5,N/A,N/A,1,29,81.1
FB-11013,TRX-13940,2,2,N/A,NO,Sí,34,-52.7
FB-11014,TRX-19468,4,2,Precio justo,NO,Sí,27,58.9
FB-11015,TRX-17830,2,5,Excelente,SI,0,61,62.1
FB-11016,TRX-18029,2,4,---,SI,0,45,12.4
FB-11017,TRX-14596,4,2,Excelente,SI,No,37,-12.5
FB-11018,TRX-15274,2,3,Lento,SI,1,69,-55.1
FB-11019,TRX-17908,3,1,Lento,N/A,Sí,25,-52.0
FB-11020,TRX-13700,5,4,Excelente,SI,Sí,44,-0.5
FB-11021,TRX-11504,1,1,No volvería,SI,0,56,-71.5
FB-11022,TRX-14322,4,1,Lento,NO,1,80,35.3
FB-11023,TRX-14853,4,5,---,NO,Sí,55,-93.7
FB-11024,TRX-11356,5,1,N/A,Maybe,Sí,68,-94.6
FB-11025,TRX-15783,3,2,Excelente,NO,1,24,2.0
FB-11026,TRX-19150,1,5,Dañado,SI,0,50,-46.8
FB-11027,TRX-13971,3,3,Excelente,SI,No,64,-4.5
FB-11028,TRX-13373,4,1,Excelente,Maybe,0,52,11.5
FB-11029,TRX-11278,1,2,Precio justo,SI,1,80,-37.7
FB-11030,TRX-11231,2,2,---,Maybe,1,20,75.8
FB-11031,TRX-18103,4,3,Lento,Maybe,1,58,-0.8
FB-11032,TRX-10987,3,5,Precio justo,SI,Sí,49,64.5
FB-11033,TRX-13481,5,5,No volvería,NO,1,64,78.6
FB-11034,TRX-10215,2,5,Excelente,NO,No,55,77.9
FB-11035,TRX-13541,1,3,Lento,NO,0,23,-86.9
FB-11036,TRX-17670,4,3,Lento,Maybe,Sí,79,-91.0
FB-11037,TRX-16308,5,3,---,NO,1,25,18.4
FB-11038,TRX-13078,5,5,N/A,Maybe,1,71,-18.0
FB-11039,TRX-17989,3,1,Lento,N/A,1,42,54.3
FB-11040,TRX-11712,5,3,Excelente,Maybe,No,44,90.7
FB-11041,TRX-15577,3,3,Excelente,SI,No,30,-86.5
FB-11042,TRX-13418,1,5,N/A,SI,0,22,26.1
FB-11043,TRX-19675,4,3,Dañado,NO,0,75,20.9
FB-11044,TRX-18644,1,1,Precio justo,SI,No,45,73.8
FB-11045,TRX-18420,3,5,Precio justo,NO,No,54,-37.3
FB-11046,TRX-15134,1,3,---,N/A,No,54,3.1
FB-11047,TRX-15108,4,3,Excelente,Maybe,0,24,88.1
FB-11048,TRX-17438,4,4,---,SI,Sí,63,99.1
FB-11049,TRX-12523,5,4,---,NO,0,75,13.5
FB-11050,TRX-18265,3,2,No volvería,N/A,1,73,-58.4
FB-11051,TRX-11731,1,2,N/A,SI,0,23,58.7
FB-11052,TRX-12130,5,3,Lento,SI,No,47,-25.0
FB-11053,TRX-13584,5,4,Excelente,N/A,Sí,26,82.5
FB-11054,TRX-15957,1,2,Excelente,Maybe,0,82,59.1
FB-11055,TRX-16317,3,5,Excelente,SI,Sí,67,88.0
FB-11056,TRX-17412,3,4,Lento,N/A,1,32,-57.0
FB-11057,TRX-18412,4,1,---,NO,Sí,75,-16.9
FB-11058,TRX-13326,3,1,Lento,SI,0,23,-50.1
FB-11059,TRX-16556,5,1,N/A,Maybe,1,63,88.1
FB-11060,TRX-13079,4,1,Excelente,Maybe,0,27,46.9
FB-11061,TRX-11124,2,4,Dañado,N/A,No,61,-95.1
FB-11062,TRX-14552,4,5,Precio justo,Maybe,0,54,-44.1
FB-11063,TRX-16931,5,1,N/A,NO,No,71,47.5
FB-11064,TRX-12690,1,5,Dañado,N/A,1,56,36.2
FB-11065,TRX-15032,1,2,Dañado,N/A,1,77,-92.4
FB-11066,TRX-19457,1,2,Excelente,Maybe,0,58,-22.9
FB-11067,TRX-11672,5,3,---,Maybe,1,65,58.7
FB-11068,TRX-12413,4,4,Lento,N/A,0,19,-32.2
FB-11069,TRX-17552,1,1,Precio justo,NO,Sí,41,-52.0
FB-11070,TRX-11755,3,5,Dañado,NO,Sí,27,42.0
FB-11071,TRX-11805,2,5,No volvería,NO,0,59,30.6
FB-11072,TRX-13941,1,4,Lento,NO,Sí,23,-94.9
FB-11073,TRX-10271,1,2,---,NO,No,20,81.2
FB-11074,TRX-17550,2,4,N/A,N/A,No,79,-2.7
FB-11075,TRX-13064,3,5,Lento,N/A,0,51,71.5
FB-11076,TRX-14370,2,4,Precio justo,SI,1,55,-21.9
FB-11077,TRX-10468,1,2,Precio justo,Maybe,Sí,71,-24.9
FB-11078,TRX-17802,1,2,Precio justo,NO,No,42,-75.6
FB-11079,TRX-18698,4,1,Excelente,Maybe,1,83,59.6
FB-11080,TRX-17416,5,1,Lento,N/A,No,53,-99.2
FB-11081,TRX-15766,4,1,Excelente,SI,No,82,-42.1
FB-11082,TRX-14351,4,2,Excelente,N/A,0,61,-85.5
FB-11083,TRX-11938,4,5,---,SI,0,53,42.4
FB-11084,TRX-19016,4,1,Excelente,N/A,Sí,61,43.3
FB-11085,TRX-11377,4,4,---,NO,No,52,-37.3
FB-11086,TRX-15806,3,5,Lento,Maybe,No,77,40.4
FB-11087,TRX-17069,5,3,N/A,Maybe,1,64,-50.3
FB-11088,TRX-13474,5,1,No volvería,SI,0,33,-37.2
